,pdbID,interface_id,ligands,fda_approved,num_interfaces,num_ligands,fda,interface_str,ligand_str
20884,5XXM,['5XXM_A_B'],['LGC'],[1.0],1,1,Yes,5XXM_A_B,LGC
20885,5XXN,['5XXN_A_B'],['BGC'],[1.0],1,1,Yes,5XXN_A_B,BGC
20886,5XXO,['5XXO_A_B'],['BGC'],[1.0],1,1,Yes,5XXO_A_B,BGC
20887,5XXT,['5XXT_A_B'],['GTP'],[1.0],1,1,Yes,5XXT_A_B,GTP
20888,5XXV,['5XXV_A_B'],['GTP'],[1.0],1,1,Yes,5XXV_A_B,GTP
20889,5XXW,['5XXW_A_B'],['GTP'],[1.0],1,1,Yes,5XXW_A_B,GTP
20890,5XXX,['5XXX_A_B'],['GTP'],[1.0],1,1,Yes,5XXX_A_B,GTP
20891,5XY9,['5XY9_A_C'],['GOL'],[1.0],1,1,Yes,5XY9_A_C,GOL
20892,5XYG,['5XYG_A_B'],['GOL'],[1.0],1,1,Yes,5XYG_A_B,GOL
20893,5XYO,['5XYO_A_B'],['GOL'],[1.0],1,1,Yes,5XYO_A_B,GOL
20894,5XYQ,['5XYQ_A_B'],['GOL'],[1.0],1,1,Yes,5XYQ_A_B,GOL
20895,5XYT,['5XYT_A_B'],['GOL'],[1.0],1,1,Yes,5XYT_A_B,GOL
20896,5XZ2,['5XZ2_A_B'],['AP5'],[0.0],1,1,No,5XZ2_A_B,AP5
20897,5XZD,"['5XZD_A_B', '5XZD_A_C', '5XZD_A_F', '5XZD_B_F', '5XZD_D_E', '5XZD_E_F']","['ACY', 'ACY', 'ACY', 'ACY', 'ACY', 'ACY']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5XZD_A_B, 5XZD_A_C, 5XZD_A_F, 5XZD_B_F, 5XZD_D_E, 5XZD_E_F","ACY, ACY, ACY, ACY, ACY, ACY"
20898,5XZF,['5XZF_A_C'],['FMT'],[1.0],1,1,Yes,5XZF_A_C,FMT
20899,5XZO,['5XZO_A_B'],['NAG'],[1.0],1,1,Yes,5XZO_A_B,NAG
20900,5XZT,"['5XZT_A_B', '5XZT_C_D', '5XZT_E_F']","['HEZ', 'HEZ', 'HEZ']","[1.0, 1.0, 1.0]",3,3,Yes,"5XZT_A_B, 5XZT_C_D, 5XZT_E_F","HEZ, HEZ, HEZ"
20901,5XZU,"['5XZU_A_B', '5XZU_A_B']","['BGC', 'NAG']","[1.0, 1.0]",2,2,Yes,"5XZU_A_B, 5XZU_A_B","BGC, NAG"
20902,5Y02,"['5Y02_A_B', '5Y02_A_B', '5Y02_C_D', '5Y02_C_D', '5Y02_E_F', '5Y02_E_F', '5Y02_G_H', '5Y02_G_H', '5Y02_I_J', '5Y02_I_J', '5Y02_I_K', '5Y02_I_K', '5Y02_K_L', '5Y02_K_L']","['HEZ', 'HBX', 'HEZ', 'HBX', 'HEZ', 'HBX', 'HEZ', 'HBX', 'HEZ', 'HBX', 'HEZ', 'HBX', 'HEZ', 'HBX']","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",14,14,Yes,"5Y02_A_B, 5Y02_A_B, 5Y02_C_D, 5Y02_C_D, 5Y02_E_F, 5Y02_E_F, 5Y02_G_H, 5Y02_G_H, 5Y02_I_J, 5Y02_I_J, 5Y02_I_K, 5Y02_I_K, 5Y02_K_L, 5Y02_K_L","HEZ, HBX, HEZ, HBX, HEZ, HBX, HEZ, HBX, HEZ, HBX, HEZ, HBX, HEZ, HBX"
20903,5Y0M,['5Y0M_A_B'],['GOL'],[1.0],1,1,Yes,5Y0M_A_B,GOL
20904,5Y0S,"['5Y0S_A_B', '5Y0S_A_C', '5Y0S_A_D', '5Y0S_B_D', '5Y0S_C_D']","['EDO', 'EDO', 'EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"5Y0S_A_B, 5Y0S_A_C, 5Y0S_A_D, 5Y0S_B_D, 5Y0S_C_D","EDO, EDO, EDO, EDO, EDO"
20905,5Y0T,"['5Y0T_A_B', '5Y0T_A_D', '5Y0T_C_D']","['EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0]",3,3,Yes,"5Y0T_A_B, 5Y0T_A_D, 5Y0T_C_D","EDO, EDO, EDO"
20906,5Y1J,['5Y1J_A_U'],['D5H'],[0.0],1,1,No,5Y1J_A_U,D5H
20907,5Y1Z,['5Y1Z_C_D'],['GOL'],[1.0],1,1,Yes,5Y1Z_C_D,GOL
20908,5Y26,['5Y26_A_B'],['GOL'],[1.0],1,1,Yes,5Y26_A_B,GOL
20909,5Y27,['5Y27_A_B'],['GOL'],[1.0],1,1,Yes,5Y27_A_B,GOL
20910,5Y2C,['5Y2C_A_B'],['NAG'],[1.0],1,1,Yes,5Y2C_A_B,NAG
20911,5Y2F,['5Y2F_A_C'],['GOL'],[1.0],1,1,Yes,5Y2F_A_C,GOL
20912,5Y2J,"['5Y2J_A_C', '5Y2J_A_D', '5Y2J_B_C', '5Y2J_B_D', '5Y2J_C_D']","['EDO', 'EDO', 'EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"5Y2J_A_C, 5Y2J_A_D, 5Y2J_B_C, 5Y2J_B_D, 5Y2J_C_D","EDO, EDO, EDO, EDO, EDO"
20913,5Y2L,"['5Y2L_A_B', '5Y2L_A_I', '5Y2L_B_I']","['NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0]",3,3,Yes,"5Y2L_A_B, 5Y2L_A_I, 5Y2L_B_I","NAG, NAG, NAG"
20914,5Y2M,"['5Y2M_A_C', '5Y2M_A_D', '5Y2M_A_E']","['NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0]",3,3,Yes,"5Y2M_A_C, 5Y2M_A_D, 5Y2M_A_E","NAG, NAG, NAG"
20915,5Y2P,"['5Y2P_A_B', '5Y2P_A_B', '5Y2P_A_B']","['OXY', 'EDO', 'AZA']","[1.0, 1.0, 0.0]",3,3,Yes,"5Y2P_A_B, 5Y2P_A_B, 5Y2P_A_B","OXY, EDO, AZA"
20916,5Y2U,['5Y2U_B_C'],['MES'],[1.0],1,1,Yes,5Y2U_B_C,MES
20917,5Y2V,"['5Y2V_A_D', '5Y2V_B_C']","['AKG', 'AKG']","[1.0, 1.0]",2,2,Yes,"5Y2V_A_D, 5Y2V_B_C","AKG, AKG"
20918,5Y2Z,['5Y2Z_G_H'],['NAG'],[1.0],1,1,Yes,5Y2Z_G_H,NAG
20919,5Y32,['5Y32_A_B'],['NAG'],[1.0],1,1,Yes,5Y32_A_B,NAG
20920,5Y34,"['5Y34_A_B', '5Y34_A_B', '5Y34_A_D', '5Y34_A_D', '5Y34_B_D', '5Y34_B_D']","['O', 'GOL', 'O', 'GOL', 'O', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5Y34_A_B, 5Y34_A_B, 5Y34_A_D, 5Y34_A_D, 5Y34_B_D, 5Y34_B_D","O, GOL, O, GOL, O, GOL"
20921,5Y35,['5Y35_B_C'],['MES'],[1.0],1,1,Yes,5Y35_B_C,MES
20922,5Y3K,['5Y3K_A_B'],['NAG'],[1.0],1,1,Yes,5Y3K_A_B,NAG
20923,5Y3M,['5Y3M_A_B'],['NAG'],[1.0],1,1,Yes,5Y3M_A_B,NAG
20924,5Y3T,['5Y3T_A_B'],['GOL'],[1.0],1,1,Yes,5Y3T_A_B,GOL
20925,5Y41,['5Y41_A_B'],['PGE'],[1.0],1,1,Yes,5Y41_A_B,PGE
20926,5Y4E,['5Y4E_A_B'],['GOL'],[1.0],1,1,Yes,5Y4E_A_B,GOL
20927,5Y52,"['5Y52_A_B', '5Y52_A_B', '5Y52_A_B', '5Y52_A_D', '5Y52_A_D', '5Y52_A_D', '5Y52_B_C', '5Y52_B_C', '5Y52_B_C', '5Y52_C_D', '5Y52_C_D', '5Y52_C_D']","['OXY', 'EDO', 'AZA', 'OXY', 'EDO', 'AZA', 'OXY', 'EDO', 'AZA', 'OXY', 'EDO', 'AZA']","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]",12,12,Yes,"5Y52_A_B, 5Y52_A_B, 5Y52_A_B, 5Y52_A_D, 5Y52_A_D, 5Y52_A_D, 5Y52_B_C, 5Y52_B_C, 5Y52_B_C, 5Y52_C_D, 5Y52_C_D, 5Y52_C_D","OXY, EDO, AZA, OXY, EDO, AZA, OXY, EDO, AZA, OXY, EDO, AZA"
20928,5Y5C,['5Y5C_A_B'],['HXA'],[1.0],1,1,Yes,5Y5C_A_B,HXA
20929,5Y5P,"['5Y5P_A_B', '5Y5P_A_C', '5Y5P_B_C']","['DUR', 'DUR', 'DUR']","[0.0, 0.0, 0.0]",3,3,No,"5Y5P_A_B, 5Y5P_A_C, 5Y5P_B_C","DUR, DUR, DUR"
20930,5Y5Q,"['5Y5Q_A_B', '5Y5Q_A_C', '5Y5Q_B_C']","['DUT', 'DUT', 'DUT']","[0.0, 0.0, 0.0]",3,3,No,"5Y5Q_A_B, 5Y5Q_A_C, 5Y5Q_B_C","DUT, DUT, DUT"
20931,5Y5S,"['5Y5S_C_L', '5Y5S_H_L', '5Y5S_L_M']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"5Y5S_C_L, 5Y5S_H_L, 5Y5S_L_M","GOL, GOL, GOL"
20932,5Y5W,['5Y5W_B_C'],['M3L'],[1.0],1,1,Yes,5Y5W_B_C,M3L
20933,5Y61,['5Y61_A_B'],['5GP'],[1.0],1,1,Yes,5Y61_A_B,5GP
20934,5Y64,['5Y64_B_C'],['MES'],[1.0],1,1,Yes,5Y64_B_C,MES
20935,5Y65,['5Y65_B_C'],['MES'],[1.0],1,1,Yes,5Y65_B_C,MES
20936,5Y6Q,"['5Y6Q_A_B', '5Y6Q_A_B', '5Y6Q_A_C', '5Y6Q_A_C', '5Y6Q_B_C', '5Y6Q_B_C']","['GOL', 'IPA', 'GOL', 'IPA', 'GOL', 'IPA']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5Y6Q_A_B, 5Y6Q_A_B, 5Y6Q_A_C, 5Y6Q_A_C, 5Y6Q_B_C, 5Y6Q_B_C","GOL, IPA, GOL, IPA, GOL, IPA"
20937,5Y6U,"['5Y6U_A_B', '5Y6U_A_C']","['ACY', 'ACY']","[1.0, 1.0]",2,2,Yes,"5Y6U_A_B, 5Y6U_A_C","ACY, ACY"
20938,5Y6Z,['5Y6Z_A_E'],['GOL'],[1.0],1,1,Yes,5Y6Z_A_E,GOL
20939,5Y7K,['5Y7K_A_B'],['8VU'],[0.0],1,1,No,5Y7K_A_B,8VU
20940,5Y7P,"['5Y7P_A_B', '5Y7P_A_B', '5Y7P_A_B', '5Y7P_A_B', '5Y7P_A_D', '5Y7P_A_D', '5Y7P_A_D', '5Y7P_A_D', '5Y7P_B_D', '5Y7P_B_D', '5Y7P_B_D', '5Y7P_B_D', '5Y7P_C_D', '5Y7P_C_D', '5Y7P_C_D', '5Y7P_C_D', '5Y7P_E_H', '5Y7P_E_H', '5Y7P_E_H', '5Y7P_E_H', '5Y7P_F_H', '5Y7P_F_H', '5Y7P_F_H', '5Y7P_F_H', '5Y7P_G_H', '5Y7P_G_H', '5Y7P_G_H', '5Y7P_G_H']","['GCH', 'CHD', 'EDO', 'GOL', 'GCH', 'CHD', 'EDO', 'GOL', 'GCH', 'CHD', 'EDO', 'GOL', 'GCH', 'CHD', 'EDO', 'GOL', 'GCH', 'CHD', 'EDO', 'GOL', 'GCH', 'CHD', 'EDO', 'GOL', 'GCH', 'CHD', 'EDO', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",28,28,Yes,"5Y7P_A_B, 5Y7P_A_B, 5Y7P_A_B, 5Y7P_A_B, 5Y7P_A_D, 5Y7P_A_D, 5Y7P_A_D, 5Y7P_A_D, 5Y7P_B_D, 5Y7P_B_D, 5Y7P_B_D, 5Y7P_B_D, 5Y7P_C_D, 5Y7P_C_D, 5Y7P_C_D, 5Y7P_C_D, 5Y7P_E_H, 5Y7P_E_H, 5Y7P_E_H, 5Y7P_E_H, 5Y7P_F_H, 5Y7P_F_H, 5Y7P_F_H, 5Y7P_F_H, 5Y7P_G_H, 5Y7P_G_H, 5Y7P_G_H, 5Y7P_G_H","GCH, CHD, EDO, GOL, GCH, CHD, EDO, GOL, GCH, CHD, EDO, GOL, GCH, CHD, EDO, GOL, GCH, CHD, EDO, GOL, GCH, CHD, EDO, GOL, GCH, CHD, EDO, GOL"
20941,5Y7Y,['5Y7Y_A_B'],['GOL'],[1.0],1,1,Yes,5Y7Y_A_B,GOL
20942,5Y7Z,['5Y7Z_A_C'],['IRE'],[1.0],1,1,Yes,5Y7Z_A_C,IRE
20943,5Y80,['5Y80_A_B'],['IRE'],[1.0],1,1,Yes,5Y80_A_B,IRE
20944,5Y88,"['5Y88_A_C', '5Y88_A_C']","['GTP', 'IHP']","[1.0, 1.0]",2,2,Yes,"5Y88_A_C, 5Y88_A_C","GTP, IHP"
20945,5Y8H,"['5Y8H_A_B', '5Y8H_A_B']","['AKR', 'GOL']","[0.0, 1.0]",2,2,Yes,"5Y8H_A_B, 5Y8H_A_B","AKR, GOL"
20946,5Y8J,"['5Y8J_A_B', '5Y8J_A_B']","['AKR', 'GOL']","[0.0, 1.0]",2,2,Yes,"5Y8J_A_B, 5Y8J_A_B","AKR, GOL"
20947,5Y8K,"['5Y8K_A_B', '5Y8K_A_B']","['AKR', 'GOL']","[0.0, 1.0]",2,2,Yes,"5Y8K_A_B, 5Y8K_A_B","AKR, GOL"
20948,5Y8L,['5Y8L_A_B'],['GOL'],[1.0],1,1,Yes,5Y8L_A_B,GOL
20949,5Y8N,"['5Y8N_A_B', '5Y8N_A_B']","['AKR', 'GOL']","[0.0, 1.0]",2,2,Yes,"5Y8N_A_B, 5Y8N_A_B","AKR, GOL"
20950,5Y8T,['5Y8T_A_B'],['HC4'],[0.0],1,1,No,5Y8T_A_B,HC4
20951,5Y8X,"['5Y8X_A_B', '5Y8X_A_B', '5Y8X_A_B']","['EDO', 'GOL', 'AZS']","[1.0, 1.0, 0.0]",3,3,Yes,"5Y8X_A_B, 5Y8X_A_B, 5Y8X_A_B","EDO, GOL, AZS"
20952,5Y9B,['5Y9B_A_B'],['EDO'],[1.0],1,1,Yes,5Y9B_A_B,EDO
20953,5Y9E,"['5Y9E_A_B', '5Y9E_A_C', '5Y9E_B_E']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"5Y9E_A_B, 5Y9E_A_C, 5Y9E_B_E","GOL, GOL, GOL"
20954,5Y9R,"['5Y9R_A_B', '5Y9R_A_C', '5Y9R_A_D', '5Y9R_B_C', '5Y9R_C_D']","['EDO', 'EDO', 'EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"5Y9R_A_B, 5Y9R_A_C, 5Y9R_A_D, 5Y9R_B_C, 5Y9R_C_D","EDO, EDO, EDO, EDO, EDO"
20955,5Y9V,['5Y9V_A_B'],['GOL'],[1.0],1,1,Yes,5Y9V_A_B,GOL
20956,5Y9Z,"['5Y9Z_A_B', '5Y9Z_A_B', '5Y9Z_A_B', '5Y9Z_A_B']","['DIO', 'EDO', 'PGE', 'GOL']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"5Y9Z_A_B, 5Y9Z_A_B, 5Y9Z_A_B, 5Y9Z_A_B","DIO, EDO, PGE, GOL"
20957,5YA0,"['5YA0_A_B', '5YA0_A_C']","['HEZ', 'HEZ']","[1.0, 1.0]",2,2,Yes,"5YA0_A_B, 5YA0_A_C","HEZ, HEZ"
20958,5YA1,"['5YA1_A_B', '5YA1_A_C']","['HEZ', 'HEZ']","[1.0, 1.0]",2,2,Yes,"5YA1_A_B, 5YA1_A_C","HEZ, HEZ"
20959,5YA2,"['5YA2_A_B', '5YA2_A_C']","['HEZ', 'HEZ']","[1.0, 1.0]",2,2,Yes,"5YA2_A_B, 5YA2_A_C","HEZ, HEZ"
20960,5YA8,"['5YA8_A_B', '5YA8_A_C']","['INS', 'INS']","[1.0, 1.0]",2,2,Yes,"5YA8_A_B, 5YA8_A_C","INS, INS"
20961,5YAD,['5YAD_A_B'],['GOL'],[1.0],1,1,Yes,5YAD_A_B,GOL
20962,5YAG,['5YAG_A_B'],['GOL'],[1.0],1,1,Yes,5YAG_A_B,GOL
20963,5YAK,['5YAK_A_F'],['YOF'],[0.0],1,1,No,5YAK_A_F,YOF
20964,5YB7,"['5YB7_A_C', '5YB7_B_D']","['ORN', 'ORN']","[0.0, 0.0]",2,2,No,"5YB7_A_C, 5YB7_B_D","ORN, ORN"
20965,5YBC,['5YBC_A_C'],['GOL'],[1.0],1,1,Yes,5YBC_A_C,GOL
20966,5YBE,['5YBE_A_B'],['EDO'],[1.0],1,1,Yes,5YBE_A_B,EDO
20967,5YBG,"['5YBG_A_B', '5YBG_A_B', '5YBG_A_C', '5YBG_A_C']","['GOL', '8SO', 'GOL', '8SO']","[1.0, 0.0, 1.0, 0.0]",4,4,Yes,"5YBG_A_B, 5YBG_A_B, 5YBG_A_C, 5YBG_A_C","GOL, 8SO, GOL, 8SO"
20968,5YBL,['5YBL_A_D'],['AKG'],[1.0],1,1,Yes,5YBL_A_D,AKG
20969,5YBR,['5YBR_A_B'],['AKG'],[1.0],1,1,Yes,5YBR_A_B,AKG
20970,5YBS,['5YBS_A_B'],['AKG'],[1.0],1,1,Yes,5YBS_A_B,AKG
20971,5YBT,['5YBT_A_B'],['AKG'],[1.0],1,1,Yes,5YBT_A_B,AKG
20972,5YBV,['5YBV_A_C'],['GOL'],[1.0],1,1,Yes,5YBV_A_C,GOL
20973,5YBZ,['5YBZ_A_C'],['DMS'],[1.0],1,1,Yes,5YBZ_A_C,DMS
20974,5YC5,"['5YC5_A_C', '5YC5_B_C']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"5YC5_A_C, 5YC5_B_C","NAG, NAG"
20975,5YCB,['5YCB_A_B'],['AP5'],[0.0],1,1,No,5YCB_A_B,AP5
20976,5YCC,['5YCC_A_B'],['AP5'],[0.0],1,1,No,5YCC_A_B,AP5
20977,5YCD,['5YCD_A_B'],['AP5'],[0.0],1,1,No,5YCD_A_B,AP5
20978,5YCF,['5YCF_A_B'],['AP5'],[0.0],1,1,No,5YCF_A_B,AP5
20979,5YCS,"['5YCS_A_B', '5YCS_A_C']","['TCL', 'TCL']","[1.0, 1.0]",2,2,Yes,"5YCS_A_B, 5YCS_A_C","TCL, TCL"
20980,5YD3,['5YD3_A_B'],['GOL'],[1.0],1,1,Yes,5YD3_A_B,GOL
20981,5YDD,['5YDD_A_B'],['GOL'],[1.0],1,1,Yes,5YDD_A_B,GOL
20982,5YDK,"['5YDK_A_B', '5YDK_A_C', '5YDK_A_L', '5YDK_B_C', '5YDK_J_K', '5YDK_J_L', '5YDK_K_L']","['GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7,7,Yes,"5YDK_A_B, 5YDK_A_C, 5YDK_A_L, 5YDK_B_C, 5YDK_J_K, 5YDK_J_L, 5YDK_K_L","GOL, GOL, GOL, GOL, GOL, GOL, GOL"
20983,5YEI,['5YEI_E_G'],['GOL'],[1.0],1,1,Yes,5YEI_E_G,GOL
20984,5YEQ,['5YEQ_A_B'],['EDO'],[1.0],1,1,Yes,5YEQ_A_B,EDO
20985,5YF0,['5YF0_A_B'],['EDO'],[1.0],1,1,Yes,5YF0_A_B,EDO
20986,5YF1,"['5YF1_A_B', '5YF1_A_B']","['EDO', '8V0']","[1.0, 0.0]",2,2,Yes,"5YF1_A_B, 5YF1_A_B","EDO, 8V0"
20987,5YG4,['5YG4_A_B'],['GOL'],[1.0],1,1,Yes,5YG4_A_B,GOL
20988,5YGE,['5YGE_A_B'],['CAD'],[0.0],1,1,No,5YGE_A_B,CAD
20989,5YGR,['5YGR_A_B'],['EDO'],[1.0],1,1,Yes,5YGR_A_B,EDO
20990,5YHV,"['5YHV_A_B', '5YHV_A_B', '5YHV_A_C', '5YHV_A_C', '5YHV_C_D', '5YHV_C_D']","['GOL', 'AKG', 'GOL', 'AKG', 'GOL', 'AKG']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5YHV_A_B, 5YHV_A_B, 5YHV_A_C, 5YHV_A_C, 5YHV_C_D, 5YHV_C_D","GOL, AKG, GOL, AKG, GOL, AKG"
20991,5YHW,"['5YHW_A_B', '5YHW_A_D', '5YHW_A_H', '5YHW_B_D', '5YHW_C_F', '5YHW_C_G', '5YHW_D_H', '5YHW_F_G']","['DGT', 'DGT', 'DGT', 'DGT', 'DGT', 'DGT', 'DGT', 'DGT']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,8,No,"5YHW_A_B, 5YHW_A_D, 5YHW_A_H, 5YHW_B_D, 5YHW_C_F, 5YHW_C_G, 5YHW_D_H, 5YHW_F_G","DGT, DGT, DGT, DGT, DGT, DGT, DGT, DGT"
20992,5YI8,['5YI8_A_B'],['FMT'],[1.0],1,1,Yes,5YI8_A_B,FMT
20993,5YIP,['5YIP_A_B'],['GOL'],[1.0],1,1,Yes,5YIP_A_B,GOL
20994,5YIS,"['5YIS_A_C', '5YIS_B_C', '5YIS_B_D']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"5YIS_A_C, 5YIS_B_C, 5YIS_B_D","GOL, GOL, GOL"
20995,5YJ2,"['5YJ2_A_B', '5YJ2_A_B', '5YJ2_A_B', '5YJ2_A_D', '5YJ2_A_D', '5YJ2_A_D', '5YJ2_B_C', '5YJ2_B_C', '5YJ2_B_C', '5YJ2_C_D', '5YJ2_C_D', '5YJ2_C_D']","['MXE', 'OXY', 'AZA', 'MXE', 'OXY', 'AZA', 'MXE', 'OXY', 'AZA', 'MXE', 'OXY', 'AZA']","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",12,12,Yes,"5YJ2_A_B, 5YJ2_A_B, 5YJ2_A_B, 5YJ2_A_D, 5YJ2_A_D, 5YJ2_A_D, 5YJ2_B_C, 5YJ2_B_C, 5YJ2_B_C, 5YJ2_C_D, 5YJ2_C_D, 5YJ2_C_D","MXE, OXY, AZA, MXE, OXY, AZA, MXE, OXY, AZA, MXE, OXY, AZA"
20996,5YJA,"['5YJA_A_B', '5YJA_A_B', '5YJA_A_B', '5YJA_A_C', '5YJA_A_C', '5YJA_A_C', '5YJA_B_C', '5YJA_B_C', '5YJA_B_C', '5YJA_C_D', '5YJA_C_D', '5YJA_C_D']","['MXE', 'OXY', 'AZA', 'MXE', 'OXY', 'AZA', 'MXE', 'OXY', 'AZA', 'MXE', 'OXY', 'AZA']","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",12,12,Yes,"5YJA_A_B, 5YJA_A_B, 5YJA_A_B, 5YJA_A_C, 5YJA_A_C, 5YJA_A_C, 5YJA_B_C, 5YJA_B_C, 5YJA_B_C, 5YJA_C_D, 5YJA_C_D, 5YJA_C_D","MXE, OXY, AZA, MXE, OXY, AZA, MXE, OXY, AZA, MXE, OXY, AZA"
20997,5YJS,['5YJS_A_B'],['SAL'],[1.0],1,1,Yes,5YJS_A_B,SAL
20998,5YKC,"['5YKC_A_B', '5YKC_A_C', '5YKC_B_C']","['NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0]",3,3,Yes,"5YKC_A_B, 5YKC_A_C, 5YKC_B_C","NAG, NAG, NAG"
20999,5YKF,"['5YKF_A_G', '5YKF_A_G']","['AGS', 'GBM']","[1.0, 1.0]",2,2,Yes,"5YKF_A_G, 5YKF_A_G","AGS, GBM"
21000,5YKG,"['5YKG_A_G', '5YKG_A_G', '5YKG_G_H', '5YKG_G_H']","['AGS', 'GBM', 'AGS', 'GBM']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"5YKG_A_G, 5YKG_A_G, 5YKG_G_H, 5YKG_G_H","AGS, GBM, AGS, GBM"
21001,5YKO,['5YKO_A_P'],['M3L'],[1.0],1,1,Yes,5YKO_A_P,M3L
21002,5YKT,['5YKT_A_B'],['GOL'],[1.0],1,1,Yes,5YKT_A_B,GOL
21003,5YL2,"['5YL2_A_B', '5YL2_A_B', '5YL2_A_B', '5YL2_A_B', '5YL2_A_F', '5YL2_A_F', '5YL2_A_F', '5YL2_A_F', '5YL2_B_E', '5YL2_B_E', '5YL2_B_E', '5YL2_B_E']","['MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",12,12,Yes,"5YL2_A_B, 5YL2_A_B, 5YL2_A_B, 5YL2_A_B, 5YL2_A_F, 5YL2_A_F, 5YL2_A_F, 5YL2_A_F, 5YL2_B_E, 5YL2_B_E, 5YL2_B_E, 5YL2_B_E","MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL"
21004,5YL4,"['5YL4_A_B', '5YL4_A_B', '5YL4_A_B', '5YL4_A_F', '5YL4_A_F', '5YL4_A_F', '5YL4_B_E', '5YL4_B_E', '5YL4_B_E', '5YL4_B_F', '5YL4_B_F', '5YL4_B_F']","['MES', 'GTP', 'ACP', 'MES', 'GTP', 'ACP', 'MES', 'GTP', 'ACP', 'MES', 'GTP', 'ACP']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",12,12,Yes,"5YL4_A_B, 5YL4_A_B, 5YL4_A_B, 5YL4_A_F, 5YL4_A_F, 5YL4_A_F, 5YL4_B_E, 5YL4_B_E, 5YL4_B_E, 5YL4_B_F, 5YL4_B_F, 5YL4_B_F","MES, GTP, ACP, MES, GTP, ACP, MES, GTP, ACP, MES, GTP, ACP"
21005,5YL5,"['5YL5_A_B', '5YL5_A_C', '5YL5_B_C', '5YL5_E_F']","['GOL', 'GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"5YL5_A_B, 5YL5_A_C, 5YL5_B_C, 5YL5_E_F","GOL, GOL, GOL, GOL"
21006,5YLG,"['5YLG_A_D', '5YLG_B_D']","['EDO', 'EDO']","[1.0, 1.0]",2,2,Yes,"5YLG_A_D, 5YLG_B_D","EDO, EDO"
